withdrawal_id,complaint_id,account_id,atm_id,amount,withdrawn_at
WD-001179,CMP-001277,ACC-000014,ATM-00037,4870.62,2026-06-24 07:48:27
WD-001180,CMP-001278,ACC-000925,ATM-00044,6628.12,2026-06-04 02:33:52
WD-001182,CMP-001280,ACC-000185,ATM-00056,4028.87,2026-07-01 12:02:15
WD-001183,CMP-001281,ACC-000020,ATM-00380,4132.17,2026-08-12 14:32:26
WD-001184,CMP-001282,ACC-000153,ATM-00384,13627.39,2026-08-01 18:36:34
WD-001185,CMP-001283,ACC-000948,ATM-00018,1833.82,2026-08-05 01:39:17
WD-001187,CMP-001285,ACC-000099,ATM-00279,365867.14,2026-07-06 12:24:00
WD-001188,CMP-001286,ACC-000047,ATM-00025,1405.68,2026-08-16 10:10:46
WD-001190,CMP-001288,ACC-000025,ATM-00014,1967.27,2026-07-30 07:54:01
WD-001192,CMP-001291,ACC-000127,ATM-00033,12998.64,2026-06-29 21:48:47
WD-001194,CMP-001293,ACC-000077,ATM-00186,286083.5,2026-07-07 14:30:43
WD-001195,CMP-001294,ACC-000121,ATM-00040,2738.36,2026-07-18 05:47:57
WD-001196,CMP-001295,ACC-000162,ATM-00003,941.19,2026-07-18 15:51:13
WD-001197,CMP-001296,ACC-000132,ATM-00017,1438.58,2026-08-11 02:57:28
WD-001200,CMP-001299,ACC-001031,ATM-00021,4127.36,2026-08-15 04:49:59
WD-001201,CMP-001300,ACC-000630,ATM-00046,6277.6,2026-06-03 00:43:49
WD-001203,CMP-001302,ACC-000123,ATM-00002,1103.68,2026-07-08 18:53:56
WD-001205,CMP-001304,ACC-000133,ATM-00353,7939.56,2026-06-12 02:22:36
WD-001206,CMP-001305,ACC-001029,ATM-00027,629.68,2026-06-13 15:31:21
WD-001207,CMP-001306,ACC-000212,ATM-00053,4183.87,2026-06-20 02:33:20
WD-001208,CMP-001307,ACC-000719,ATM-00004,4358.24,2026-08-04 04:40:27
WD-001209,CMP-001308,ACC-000151,ATM-00046,2465.74,2026-06-06 03:10:28
WD-001210,CMP-001309,ACC-000091,ATM-00047,317.54,2026-06-21 06:37:42
WD-001212,CMP-001312,ACC-000141,ATM-00043,4011.55,2026-08-17 17:49:20
WD-001213,CMP-001313,ACC-000174,ATM-00060,160302.44,2026-06-04 19:12:43
WD-001214,CMP-001314,ACC-000866,ATM-00053,88023.36,2026-06-21 20:06:12
WD-001215,CMP-001315,ACC-000187,ATM-00384,15835.87,2026-07-23 01:40:36
WD-001216,CMP-001316,ACC-000298,ATM-00049,4440.67,2026-07-26 07:44:26
WD-001217,CMP-001317,ACC-000066,ATM-00387,4559.97,2026-07-11 14:41:36
WD-001218,CMP-001318,ACC-000573,ATM-00063,50818.98,2026-08-05 12:57:53
WD-001221,CMP-001321,ACC-000738,ATM-00044,5613.13,2026-07-05 11:47:04
WD-001223,CMP-001323,ACC-000099,ATM-00051,1992421.34,2026-08-10 08:51:51
WD-001224,CMP-001324,ACC-000084,ATM-00019,804.57,2026-07-07 17:16:49
WD-001225,CMP-001326,ACC-000216,ATM-00066,34792.85,2026-08-10 14:43:45
WD-001227,CMP-001328,ACC-000012,ATM-00164,4107.45,2026-06-22 19:06:12
WD-001228,CMP-001329,ACC-000112,ATM-00329,4524.87,2026-08-07 10:01:19
WD-001229,CMP-001332,ACC-000208,ATM-00064,11281.71,2026-06-26 21:40:13
WD-001230,CMP-001333,ACC-000074,ATM-00064,6358.11,2026-08-19 02:04:35
WD-001231,CMP-001334,ACC-000067,ATM-00060,7635.28,2026-06-22 08:22:08
WD-001232,CMP-001335,ACC-000057,ATM-00031,52378.06,2026-06-18 02:19:55
WD-001233,CMP-001336,ACC-000233,ATM-00004,5749.57,2026-08-19 10:45:56
WD-001235,CMP-001338,ACC-000056,ATM-00040,1030.44,2026-08-15 06:05:02
WD-001238,CMP-001341,ACC-000169,ATM-00017,6084.16,2026-07-08 08:32:45
WD-001239,CMP-001342,ACC-000144,ATM-00116,37601.74,2026-07-25 18:54:32
WD-001240,CMP-001343,ACC-000177,ATM-00037,8640.5,2026-06-05 23:16:10
WD-001241,CMP-001344,ACC-000173,ATM-00016,45436.6,2026-08-12 12:26:05
WD-001242,CMP-001345,ACC-000068,ATM-00045,3403.43,2026-06-29 05:39:24
WD-001243,CMP-001346,ACC-000184,ATM-00150,2095.63,2026-07-17 13:17:06
WD-001244,CMP-001347,ACC-000146,ATM-00015,2540.34,2026-06-08 20:19:30
WD-001245,CMP-001348,ACC-001114,ATM-00043,2830.94,2026-08-14 10:27:19
WD-001246,CMP-001349,ACC-000066,ATM-00021,6550.33,2026-08-03 04:49:20
WD-001248,CMP-001351,ACC-000005,ATM-00063,3237.73,2026-07-01 22:45:01
WD-001249,CMP-001352,ACC-000001,ATM-00026,3114.91,2026-07-11 11:17:45
WD-001250,CMP-001353,ACC-000102,ATM-00120,4860.88,2026-07-28 22:28:38
WD-001251,CMP-001354,ACC-000198,ATM-00020,20049.65,2026-07-05 05:51:41
WD-001252,CMP-001355,ACC-000034,ATM-00157,10466.64,2026-06-15 13:52:42
WD-001253,CMP-001357,ACC-000200,ATM-00009,10481.98,2026-08-22 06:39:40
WD-001254,CMP-001358,ACC-000094,ATM-00030,201026.91,2026-07-31 12:31:02
WD-001255,CMP-001359,ACC-000598,ATM-00048,2401.93,2026-06-02 21:02:03
WD-001256,CMP-001360,ACC-000053,ATM-00044,112701.22,2026-07-16 18:40:46
WD-001257,CMP-001361,ACC-000011,ATM-00062,1363.5,2026-06-20 18:36:29
WD-001258,CMP-001362,ACC-000179,ATM-00058,137652.56,2026-07-30 19:58:59
WD-001259,CMP-001363,ACC-000134,ATM-00034,4994.17,2026-06-02 16:37:54
WD-001260,CMP-001365,ACC-000140,ATM-00011,10431.98,2026-08-16 09:00:44
WD-001262,CMP-001367,ACC-000017,ATM-00007,3403.59,2026-08-28 18:52:30
WD-001263,CMP-001368,ACC-000179,ATM-00027,2088.36,2026-08-24 06:17:46
WD-001265,CMP-001370,ACC-000211,ATM-00046,3321.57,2026-08-23 01:02:24
WD-001266,CMP-001371,ACC-000203,ATM-00310,7494.8,2026-07-15 10:51:19
WD-001268,CMP-001373,ACC-000126,ATM-00042,6354.78,2026-06-01 17:57:37
WD-001269,CMP-001374,ACC-000176,ATM-00057,3907.63,2026-06-23 22:13:37
WD-001270,CMP-001375,ACC-000031,ATM-00050,5997.75,2026-06-07 09:23:59
WD-001271,CMP-001376,ACC-000173,ATM-00021,1729.26,2026-08-19 05:33:17
WD-001272,CMP-001378,ACC-000408,ATM-00010,2932.02,2026-08-03 10:23:55
WD-001273,CMP-001379,ACC-000529,ATM-00009,25579.04,2026-08-04 23:59:33
WD-001274,CMP-001380,ACC-000016,ATM-00067,2679.71,2026-06-24 06:16:28
WD-001276,CMP-001382,ACC-000088,ATM-00028,1964.24,2026-06-14 09:42:00
WD-001277,CMP-001383,ACC-000145,ATM-00040,114570.84,2026-06-14 04:57:31
WD-001278,CMP-001384,ACC-000132,ATM-00100,19724.4,2026-06-14 07:29:52
WD-001279,CMP-001387,ACC-000073,ATM-00003,4234.32,2026-08-10 05:15:52
WD-001281,CMP-001389,ACC-000199,ATM-00021,4397.29,2026-07-10 16:53:45
WD-001282,CMP-001390,ACC-000196,ATM-00032,39127.86,2026-08-01 16:54:07
WD-001283,CMP-001391,ACC-000811,ATM-00027,3090.96,2026-06-11 23:06:43
WD-001286,CMP-001394,ACC-000034,ATM-00230,2568.77,2026-08-16 07:00:24
WD-001287,CMP-001395,ACC-000141,ATM-00030,11718.46,2026-08-09 03:12:17
WD-001288,CMP-001396,ACC-001010,ATM-00035,1810.51,2026-07-17 04:09:12
WD-001289,CMP-001397,ACC-000832,ATM-00035,3393.32,2026-08-14 14:14:16
WD-001290,CMP-001399,ACC-000067,ATM-00045,13080.48,2026-08-13 06:38:14
WD-001291,CMP-001400,ACC-000116,ATM-00040,4636.17,2026-07-14 01:32:19
WD-001295,CMP-001404,ACC-000102,ATM-00019,1638.77,2026-08-02 04:31:21
WD-001296,CMP-001405,ACC-000189,ATM-00222,476300.66,2026-07-15 01:27:47
WD-001297,CMP-001406,ACC-001129,ATM-00044,8850.86,2026-06-23 01:26:58
WD-001298,CMP-001407,ACC-000101,ATM-00052,11650.7,2026-07-25 06:31:50
WD-001299,CMP-001408,ACC-000073,ATM-00166,315378.67,2026-06-19 11:52:12
WD-001300,CMP-001409,ACC-000154,ATM-00052,4191.07,2026-08-20 19:54:24
WD-001301,CMP-001410,ACC-000487,ATM-00063,10689.16,2026-06-06 18:28:22
WD-001303,CMP-001413,ACC-000117,ATM-00055,8118.55,2026-07-24 15:20:39
WD-001305,CMP-001415,ACC-000084,ATM-00277,1917.59,2026-08-25 18:36:12
WD-001306,CMP-001416,ACC-000173,ATM-00317,16038.25,2026-08-28 04:35:06
WD-001309,CMP-001419,ACC-000062,ATM-00054,326935.86,2026-07-30 02:52:44
WD-001310,CMP-001420,ACC-000072,ATM-00227,2083.04,2026-08-14 15:09:34
WD-001311,CMP-001421,ACC-000051,ATM-00015,8387.46,2026-08-22 16:35:21
WD-001312,CMP-001422,ACC-000582,ATM-00042,5844.11,2026-08-09 06:53:51
WD-001315,CMP-001425,ACC-000071,ATM-00008,700133.08,2026-07-19 04:03:58
WD-001316,CMP-001426,ACC-000163,ATM-00013,9826.59,2026-08-25 15:32:12
WD-001318,CMP-001428,ACC-000198,ATM-00232,274.36,2026-06-24 23:47:58
WD-001319,CMP-001429,ACC-000151,ATM-00068,3567.85,2026-08-19 18:30:28
WD-001320,CMP-001430,ACC-000216,ATM-00044,4063.31,2026-08-03 14:44:07
WD-001321,CMP-001431,ACC-000770,ATM-00053,11508.07,2026-07-26 11:23:13
WD-001322,CMP-001432,ACC-000014,ATM-00055,1757.82,2026-06-05 21:19:40
WD-001323,CMP-001433,ACC-000098,ATM-00035,11943.61,2026-06-28 18:18:40
WD-001324,CMP-001434,ACC-000192,ATM-00037,111663.02,2026-08-16 17:51:34
WD-001325,CMP-001437,ACC-000769,ATM-00065,5078.76,2026-08-19 19:20:43
WD-001326,CMP-001438,ACC-000152,ATM-00314,10766.64,2026-06-29 18:04:58
WD-001327,CMP-001439,ACC-001048,ATM-00082,3262.71,2026-07-02 23:53:17
WD-001328,CMP-001440,ACC-000794,ATM-00378,5459.63,2026-07-30 11:30:30
WD-001329,CMP-001441,ACC-000067,ATM-00054,3852.59,2026-07-22 12:04:41
WD-001331,CMP-001443,ACC-000210,ATM-00324,2339.39,2026-07-02 08:51:18
WD-001332,CMP-001444,ACC-000093,ATM-00264,3589.01,2026-06-13 20:52:24
WD-001333,CMP-001445,ACC-000213,ATM-00058,3433.58,2026-07-19 08:27:15
WD-001335,CMP-001447,ACC-000172,ATM-00056,5833.71,2026-07-16 09:53:07
WD-001336,CMP-001448,ACC-000085,ATM-00047,824.34,2026-08-17 21:08:23
WD-001337,CMP-001449,ACC-001067,ATM-00046,2918.36,2026-07-05 01:27:13
WD-001338,CMP-001450,ACC-000169,ATM-00027,1061.6,2026-06-20 16:28:00
WD-001339,CMP-001451,ACC-000067,ATM-00315,1848.96,2026-06-30 07:34:32
WD-001340,CMP-001452,ACC-000163,ATM-00319,4261.5,2026-08-06 22:07:47
WD-001341,CMP-001453,ACC-000082,ATM-00165,3106.6,2026-06-03 21:28:42
WD-001342,CMP-001454,ACC-000204,ATM-00029,2475.56,2026-08-05 13:49:20
WD-001344,CMP-001456,ACC-000197,ATM-00062,1286.32,2026-07-23 07:18:42
WD-001345,CMP-001457,ACC-000733,ATM-00019,5562.84,2026-08-07 14:10:03
WD-001346,CMP-001458,ACC-000168,ATM-00155,8407.94,2026-08-06 04:34:30
WD-001347,CMP-001459,ACC-000018,ATM-00027,5170.37,2026-08-07 01:44:06
WD-001348,CMP-001462,ACC-000004,ATM-00289,5873.99,2026-07-23 06:47:36
WD-001350,CMP-001464,ACC-000135,ATM-00014,936071.29,2026-08-23 08:59:51
WD-001351,CMP-001465,ACC-000101,ATM-00189,14237.77,2026-07-19 01:28:38
WD-001353,CMP-001467,ACC-000207,ATM-00005,3832.7,2026-08-16 23:48:43
WD-001354,CMP-001468,ACC-000037,ATM-00040,1984.35,2026-07-19 21:42:35
WD-001355,CMP-001469,ACC-000150,ATM-00028,4337.91,2026-06-19 15:16:43
WD-001356,CMP-001470,ACC-000900,ATM-00040,4133.72,2026-06-30 08:50:53
WD-001357,CMP-001471,ACC-000122,ATM-00027,8228.23,2026-08-19 17:03:41
WD-001358,CMP-001472,ACC-000102,ATM-00002,15113.54,2026-06-21 05:30:50
WD-001359,CMP-001473,ACC-000056,ATM-00109,762.71,2026-07-22 08:53:18
WD-001360,CMP-001474,ACC-000099,ATM-00017,10691.43,2026-08-22 11:49:31
WD-001361,CMP-001475,ACC-000099,ATM-00253,2174.07,2026-06-05 17:19:00
WD-001362,CMP-001476,ACC-000120,ATM-00220,1085928.17,2026-06-02 05:51:34
WD-001363,CMP-001477,ACC-000202,ATM-00036,18983.11,2026-07-02 09:50:19
WD-001364,CMP-001478,ACC-000060,ATM-00340,3500.55,2026-08-15 08:46:40
WD-001365,CMP-001479,ACC-000035,ATM-00061,10202.34,2026-06-27 19:09:12
WD-001366,CMP-001481,ACC-000089,ATM-00037,930.76,2026-07-02 05:57:49
WD-001367,CMP-001483,ACC-001036,ATM-00139,1600.75,2026-07-31 02:25:21
WD-001369,CMP-001485,ACC-000960,ATM-00058,762.27,2026-06-06 09:36:22
WD-001370,CMP-001486,ACC-000049,ATM-00039,15527.8,2026-08-26 21:59:12
WD-001371,CMP-001487,ACC-000112,ATM-00031,19940.62,2026-07-31 04:15:07
WD-001372,CMP-001488,ACC-000114,ATM-00021,8310.76,2026-08-13 11:13:45
WD-001373,CMP-001489,ACC-000730,ATM-00059,3012.01,2026-08-13 17:05:55
WD-001374,CMP-001490,ACC-001071,ATM-00251,2096.27,2026-08-17 14:07:43
WD-001375,CMP-001491,ACC-000185,ATM-00062,7073.04,2026-08-06 16:53:57
WD-001376,CMP-001492,ACC-000036,ATM-00061,27387.85,2026-06-23 03:09:43
WD-001377,CMP-001493,ACC-000059,ATM-00062,5419.11,2026-07-05 18:10:30
WD-001379,CMP-001495,ACC-000155,ATM-00040,365.47,2026-06-07 15:24:31
WD-001380,CMP-001496,ACC-000132,ATM-00015,4387.5,2026-06-17 18:57:47
WD-001381,CMP-001497,ACC-001087,ATM-00053,1103.04,2026-07-20 13:21:54
WD-001382,CMP-001498,ACC-000193,ATM-00319,78263.49,2026-07-02 16:07:05
WD-001383,CMP-001499,ACC-000205,ATM-00298,378.72,2026-07-15 18:45:57
WD-001384,CMP-001500,ACC-000140,ATM-00158,2596.11,2026-07-24 06:43:13
WD-001385,CMP-001501,ACC-000138,ATM-00185,281.85,2026-06-21 09:35:12
WD-001386,CMP-001502,ACC-000142,ATM-00021,3344.28,2026-07-12 12:29:15
WD-001388,CMP-001504,ACC-000090,ATM-00018,2987.25,2026-07-27 02:10:20
WD-001389,CMP-001505,ACC-000015,ATM-00006,4953.84,2026-07-02 22:44:09
WD-001390,CMP-001506,ACC-000429,ATM-00214,100664.8,2026-06-20 02:42:40
WD-001391,CMP-001507,ACC-000141,ATM-00316,392.62,2026-08-13 13:55:37
WD-001392,CMP-001508,ACC-000117,ATM-00060,1924.98,2026-06-07 07:00:02
WD-001393,CMP-001509,ACC-000156,ATM-00005,51655.13,2026-08-27 23:35:56
WD-001394,CMP-001510,ACC-000050,ATM-00064,26011.34,2026-08-04 14:20:18
WD-001395,CMP-001511,ACC-000015,ATM-00044,1269.38,2026-07-27 00:20:52
WD-001396,CMP-001512,ACC-000019,ATM-00129,1656.12,2026-06-30 12:00:02
WD-001400,CMP-001517,ACC-000194,ATM-00252,13243.75,2026-07-06 12:37:14
WD-001401,CMP-001518,ACC-000016,ATM-00144,4894.39,2026-07-12 23:00:48
WD-001402,CMP-001519,ACC-000026,ATM-00053,16164.46,2026-07-08 17:27:28
WD-001403,CMP-001520,ACC-000054,ATM-00046,9593.73,2026-06-18 00:28:29
WD-001405,CMP-001522,ACC-000104,ATM-00003,3208.44,2026-08-05 07:29:01
WD-001406,CMP-001523,ACC-000005,ATM-00007,3101.83,2026-06-14 03:42:17
WD-001408,CMP-001525,ACC-000212,ATM-00038,1189.44,2026-07-15 15:04:01
WD-001409,CMP-001526,ACC-000128,ATM-00018,301162.21,2026-07-31 05:03:15
WD-001410,CMP-001527,ACC-000070,ATM-00296,24545.33,2026-07-15 01:08:45
WD-001411,CMP-001528,ACC-000183,ATM-00026,2137.06,2026-06-01 22:47:59
WD-001412,CMP-001529,ACC-000203,ATM-00042,35946.42,2026-07-19 05:15:34
WD-001413,CMP-001531,ACC-000155,ATM-00060,23598.57,2026-08-08 22:47:31
WD-001414,CMP-001532,ACC-000175,ATM-00018,7981.81,2026-06-09 06:46:50
WD-001415,CMP-001533,ACC-000112,ATM-00029,100745.8,2026-08-13 02:52:47
WD-001416,CMP-001534,ACC-000214,ATM-00008,3926.64,2026-08-26 16:50:24
WD-001417,CMP-001535,ACC-000672,ATM-00028,8348.18,2026-08-04 02:14:44
WD-001420,CMP-001538,ACC-000033,ATM-00029,12007.54,2026-07-16 18:12:14
WD-001422,CMP-001540,ACC-000082,ATM-00056,1315.3,2026-07-29 07:57:02
WD-001423,CMP-001541,ACC-000564,ATM-00027,42951.96,2026-06-07 05:00:13
WD-001425,CMP-001543,ACC-000322,ATM-00374,83372.84,2026-06-28 22:22:08
WD-001426,CMP-001544,ACC-000011,ATM-00028,482.3,2026-08-16 11:48:59
WD-001427,CMP-001545,ACC-000034,ATM-00043,446.95,2026-08-23 14:47:29
WD-001428,CMP-001546,ACC-000034,ATM-00009,16363.51,2026-08-26 11:53:36
WD-001429,CMP-001547,ACC-000037,ATM-00068,6289.8,2026-08-18 12:05:54
WD-001430,CMP-001548,ACC-000387,ATM-00131,416752.49,2026-06-18 20:07:45
WD-001432,CMP-001550,ACC-000049,ATM-00262,8152.12,2026-08-20 13:50:09
WD-001433,CMP-001551,ACC-000168,ATM-00035,27295.26,2026-06-24 05:06:03
WD-001434,CMP-001552,ACC-000092,ATM-00037,10437.1,2026-07-27 07:26:08
WD-001435,CMP-001553,ACC-000205,ATM-00032,2510.55,2026-08-13 09:12:42
WD-001436,CMP-001554,ACC-000195,ATM-00041,969.75,2026-07-14 05:15:27
WD-001437,CMP-001555,ACC-000028,ATM-00285,617860.92,2026-07-22 13:28:00
WD-001438,CMP-001556,ACC-000049,ATM-00035,89894.93,2026-06-26 14:44:27
WD-001439,CMP-001557,ACC-000213,ATM-00045,1408.2,2026-08-17 11:09:41
WD-001440,CMP-001558,ACC-000165,ATM-00010,2123.98,2026-08-06 14:05:25
WD-001441,CMP-001559,ACC-000167,ATM-00036,3490.11,2026-07-05 14:34:33
WD-001442,CMP-001560,ACC-000203,ATM-00065,660.72,2026-08-23 14:30:49
WD-001443,CMP-001561,ACC-000010,ATM-00283,1966.15,2026-06-24 03:39:28
WD-001444,CMP-001562,ACC-000073,ATM-00227,7824.18,2026-08-13 00:03:30
WD-001445,CMP-001563,ACC-001063,ATM-00066,2612.45,2026-07-22 01:53:36
WD-001446,CMP-001564,ACC-000239,ATM-00266,352710.06,2026-07-24 09:54:47
WD-001447,CMP-001565,ACC-000273,ATM-00233,2451.8,2026-07-10 04:30:44
WD-001448,CMP-001566,ACC-000206,ATM-00048,793.11,2026-06-22 22:06:13
WD-001449,CMP-001567,ACC-000156,ATM-00142,1420.85,2026-07-30 21:07:12
WD-001450,CMP-001569,ACC-000045,ATM-00097,199.65,2026-06-13 01:47:53
WD-001451,CMP-001570,ACC-000157,ATM-00001,4388.48,2026-06-13 03:26:09
WD-001452,CMP-001571,ACC-000097,ATM-00050,46616.84,2026-08-18 03:55:06
WD-001454,CMP-001573,ACC-000882,ATM-00265,1288.95,2026-07-15 10:46:13
WD-001455,CMP-001574,ACC-000215,ATM-00014,4183.88,2026-08-27 19:59:29
WD-001456,CMP-001575,ACC-000697,ATM-00140,98858.12,2026-08-16 01:00:20
WD-001459,CMP-001578,ACC-000118,ATM-00019,7140.66,2026-07-30 10:20:11
WD-001460,CMP-001579,ACC-000029,ATM-00058,1917.41,2026-07-23 21:08:15
WD-001461,CMP-001580,ACC-000818,ATM-00272,1900.33,2026-08-28 19:33:49
WD-001462,CMP-001581,ACC-000147,ATM-00078,2983.49,2026-06-08 06:36:09
WD-001463,CMP-001582,ACC-000113,ATM-00077,3234.79,2026-08-26 21:31:55
WD-001464,CMP-001583,ACC-000120,ATM-00057,339.57,2026-06-04 07:57:12
WD-001465,CMP-001584,ACC-000562,ATM-00039,2033.36,2026-08-27 21:27:29
WD-001466,CMP-001585,ACC-000019,ATM-00036,7859.69,2026-08-14 23:52:42
WD-001468,CMP-001587,ACC-000727,ATM-00343,1388.14,2026-07-07 08:01:57
WD-001469,CMP-001588,ACC-000198,ATM-00039,19231.7,2026-07-26 15:22:26
WD-001470,CMP-001589,ACC-000099,ATM-00047,14503.9,2026-06-30 18:00:50
WD-001471,CMP-001590,ACC-000048,ATM-00017,1229.6,2026-06-10 03:23:33
WD-001472,CMP-001591,ACC-000149,ATM-00240,2312.92,2026-08-21 19:24:06
WD-001473,CMP-001592,ACC-000159,ATM-00043,47849.47,2026-06-18 05:18:13
WD-001475,CMP-001595,ACC-001137,ATM-00067,5696.47,2026-07-13 09:34:09
WD-001476,CMP-001596,ACC-000178,ATM-00019,919.16,2026-08-08 18:18:36
WD-001477,CMP-001597,ACC-000207,ATM-00064,3196.29,2026-08-16 03:36:22
WD-001479,CMP-001600,ACC-001177,ATM-00016,4791.81,2026-06-05 03:59:06
WD-001481,CMP-001602,ACC-000112,ATM-00120,2009.08,2026-06-16 01:41:01
WD-001482,CMP-001603,ACC-000081,ATM-00039,941.32,2026-08-11 16:12:19
WD-001483,CMP-001604,ACC-000134,ATM-00225,2399.8,2026-07-31 02:21:17
WD-001486,CMP-001608,ACC-000181,ATM-00064,48387.34,2026-07-28 22:53:40
WD-001487,CMP-001609,ACC-000202,ATM-00046,1270.31,2026-07-11 18:01:04
WD-001488,CMP-001610,ACC-000046,ATM-00012,181004.53,2026-07-10 01:23:04
WD-001489,CMP-001611,ACC-000148,ATM-00005,10292.6,2026-06-14 09:20:38
WD-001490,CMP-001613,ACC-000137,ATM-00027,14869.22,2026-06-11 16:17:02
WD-001491,CMP-001614,ACC-000033,ATM-00035,349450.43,2026-07-07 10:06:23
WD-001492,CMP-001615,ACC-000130,ATM-00046,6168.25,2026-06-05 03:40:07
WD-001493,CMP-001616,ACC-000206,ATM-00014,193042.03,2026-07-07 11:41:55
WD-001494,CMP-001617,ACC-000956,ATM-00012,486.57,2026-06-01 22:23:08
WD-001495,CMP-001619,ACC-000069,ATM-00061,2441.5,2026-08-18 17:07:21
WD-001496,CMP-001620,ACC-000103,ATM-00223,5851.34,2026-06-15 02:06:31
WD-001497,CMP-001621,ACC-001037,ATM-00018,4857.56,2026-06-18 03:01:06
WD-001499,CMP-001623,ACC-000109,ATM-00043,1736.17,2026-06-30 10:23:46
WD-001500,CMP-001624,ACC-000108,ATM-00067,4282.49,2026-06-12 18:06:35
WD-001502,CMP-001626,ACC-000177,ATM-00002,934.05,2026-08-14 05:25:07
WD-001503,CMP-001627,ACC-000050,ATM-00056,3110.33,2026-06-12 02:22:16
WD-001504,CMP-001628,ACC-000116,ATM-00022,80731.9,2026-07-17 10:01:55
WD-001506,CMP-001630,ACC-000104,ATM-00292,2346.64,2026-07-03 15:36:58
WD-001507,CMP-001631,ACC-000091,ATM-00169,7717.81,2026-06-11 13:39:55
WD-001508,CMP-001633,ACC-000120,ATM-00062,2034.6,2026-06-08 02:04:04
WD-001509,CMP-001634,ACC-000074,ATM-00069,5478.59,2026-07-02 16:40:25
WD-001510,CMP-001635,ACC-000915,ATM-00067,40832.56,2026-06-23 07:01:22
WD-001511,CMP-001636,ACC-000020,ATM-00287,4230.21,2026-08-11 18:12:25
WD-001512,CMP-001637,ACC-000051,ATM-00049,1349.73,2026-06-08 04:42:59
WD-001514,CMP-001639,ACC-000090,ATM-00038,1365.72,2026-07-07 10:06:35
WD-001515,CMP-001640,ACC-000072,ATM-00034,50151.69,2026-06-27 14:53:37
WD-001516,CMP-001641,ACC-000067,ATM-00038,589.24,2026-06-07 07:41:42
WD-001517,CMP-001642,ACC-000189,ATM-00054,2967.88,2026-07-11 03:04:43
WD-001518,CMP-001643,ACC-000184,ATM-00078,3574.75,2026-07-29 18:31:49
WD-001519,CMP-001644,ACC-000392,ATM-00054,172756.4,2026-08-28 01:48:11
WD-001521,CMP-001646,ACC-000030,ATM-00003,1064.61,2026-06-22 03:25:16
WD-001523,CMP-001648,ACC-000932,ATM-00043,2251.3,2026-07-13 10:00:58
WD-001524,CMP-001649,ACC-000347,ATM-00012,5695.94,2026-06-15 17:08:16
WD-001525,CMP-001650,ACC-000192,ATM-00128,5992.0,2026-06-05 19:41:59
WD-001527,CMP-001652,ACC-000083,ATM-00062,2922.1,2026-08-07 02:43:13
WD-001528,CMP-001653,ACC-000198,ATM-00023,7323.08,2026-07-25 03:06:08
WD-001529,CMP-001654,ACC-000086,ATM-00056,173072.34,2026-06-22 17:01:06
WD-001531,CMP-001656,ACC-000733,ATM-00068,4945.25,2026-07-15 17:42:11
WD-001532,CMP-001657,ACC-000103,ATM-00018,282762.2,2026-07-14 21:15:57
WD-001533,CMP-001658,ACC-000079,ATM-00168,14782.91,2026-06-19 07:09:53
WD-001534,CMP-001659,ACC-000467,ATM-00038,8915.41,2026-07-30 00:32:51
WD-001535,CMP-001660,ACC-000209,ATM-00001,1020.78,2026-08-07 18:37:20
WD-001536,CMP-001661,ACC-000029,ATM-00063,510.79,2026-06-27 03:51:53
WD-001537,CMP-001662,ACC-000090,ATM-00396,398.87,2026-06-21 12:28:58
WD-001538,CMP-001663,ACC-000974,ATM-00031,3898.0,2026-08-11 18:10:48
WD-001539,CMP-001664,ACC-000072,ATM-00061,8913.63,2026-07-06 08:51:33
WD-001540,CMP-001665,ACC-000070,ATM-00005,8812.96,2026-07-31 03:29:19
WD-001541,CMP-001666,ACC-000189,ATM-00058,2190.56,2026-08-08 15:25:16
WD-001542,CMP-001667,ACC-000111,ATM-00027,277693.09,2026-07-03 03:32:33
WD-001543,CMP-001668,ACC-000123,ATM-00237,4106.99,2026-08-12 11:58:34
WD-001544,CMP-001670,ACC-000885,ATM-00014,721670.79,2026-08-26 12:48:20
WD-001545,CMP-001671,ACC-000172,ATM-00068,226579.84,2026-06-06 00:50:27
WD-001546,CMP-001672,ACC-000010,ATM-00066,893.87,2026-08-20 13:53:28
WD-001547,CMP-001673,ACC-000141,ATM-00032,35394.29,2026-07-22 11:11:35
WD-001548,CMP-001674,ACC-000382,ATM-00068,1506.21,2026-08-05 06:52:52
WD-001549,CMP-001675,ACC-000198,ATM-00029,282321.07,2026-06-07 09:09:12
WD-001550,CMP-001676,ACC-000193,ATM-00038,3736.27,2026-07-09 13:17:10
WD-001552,CMP-001678,ACC-000030,ATM-00015,4930.5,2026-06-15 17:32:21
WD-001554,CMP-001680,ACC-000186,ATM-00032,23083.65,2026-07-15 12:17:30
WD-001555,CMP-001681,ACC-000187,ATM-00299,1127.52,2026-06-29 11:28:12
WD-001556,CMP-001682,ACC-000095,ATM-00030,6767.23,2026-08-21 08:22:43
WD-001557,CMP-001683,ACC-000015,ATM-00021,2219.64,2026-07-04 02:44:15
WD-001558,CMP-001684,ACC-000113,ATM-00051,84979.36,2026-07-30 04:28:43
WD-001560,CMP-001686,ACC-000089,ATM-00004,2804.42,2026-08-16 13:56:25
WD-001561,CMP-001687,ACC-000012,ATM-00027,6656.42,2026-08-15 03:40:12
