transaction_id,complaint_id,from_account_id,to_account_id,amount,timestamp,hop_number
TXN-0006361,CMP-002798,ACC-000268,ACC-000016,6619.61,2026-08-14 16:27:46,3
TXN-0006362,CMP-002800,ACC-000909,ACC-000048,1556.86,2026-07-27 13:27:45,1
TXN-0006363,CMP-002800,ACC-000048,ACC-000155,1510.56,2026-07-27 13:59:45,2
TXN-0006364,CMP-002801,ACC-000408,ACC-000002,969.55,2026-07-05 08:31:22,1
TXN-0006365,CMP-002801,ACC-000002,ACC-000042,953.06,2026-07-05 10:53:22,2
TXN-0006366,CMP-002801,ACC-000042,ACC-000208,900.98,2026-07-05 15:09:22,3
TXN-0006367,CMP-002801,ACC-000208,ACC-000069,842.02,2026-07-05 20:58:22,4
TXN-0006368,CMP-002802,ACC-001181,ACC-000037,2883.2,2026-07-09 13:13:07,1
TXN-0006369,CMP-002802,ACC-000037,ACC-000166,2816.76,2026-07-09 17:41:07,2
TXN-0006370,CMP-002803,ACC-000452,ACC-000457,1317.35,2026-06-30 06:05:37,1
TXN-0006371,CMP-002803,ACC-000457,ACC-000208,1246.38,2026-06-30 07:11:37,2
TXN-0006372,CMP-002803,ACC-000208,ACC-000210,1199.56,2026-06-30 12:09:37,3
TXN-0006373,CMP-002804,ACC-000830,ACC-000699,736.02,2026-08-24 12:16:01,1
TXN-0006374,CMP-002804,ACC-000699,ACC-000727,723.65,2026-08-24 18:10:01,2
TXN-0006375,CMP-002804,ACC-000727,ACC-000195,687.22,2026-08-24 20:36:01,3
TXN-0006376,CMP-002805,ACC-000309,ACC-000015,5296.9,2026-06-19 17:33:03,1
TXN-0006377,CMP-002805,ACC-000015,ACC-000036,4989.27,2026-06-19 20:42:03,2
TXN-0006378,CMP-002806,ACC-000957,ACC-000120,2753.83,2026-06-30 17:40:08,1
TXN-0006379,CMP-002806,ACC-000120,ACC-001052,2559.83,2026-06-30 22:51:08,2
TXN-0006380,CMP-002807,ACC-000222,ACC-000214,2971.82,2026-07-23 14:49:51,1
TXN-0006381,CMP-002807,ACC-000214,ACC-000646,2843.02,2026-07-23 16:25:51,2
TXN-0006382,CMP-002808,ACC-000524,ACC-000014,36322.63,2026-06-09 23:20:05,1
TXN-0006383,CMP-002808,ACC-000014,ACC-000191,35356.31,2026-06-10 01:37:05,2
TXN-0006384,CMP-002809,ACC-000395,ACC-000515,3249.77,2026-08-06 17:19:34,1
TXN-0006385,CMP-002809,ACC-000515,ACC-000137,3117.74,2026-08-06 22:49:34,2
TXN-0006386,CMP-002810,ACC-000476,ACC-000735,2696.53,2026-07-11 23:53:33,1
TXN-0006387,CMP-002810,ACC-000735,ACC-000107,2619.05,2026-07-12 04:00:33,2
TXN-0006388,CMP-002811,ACC-000398,ACC-000175,4901.68,2026-06-03 18:13:52,1
TXN-0006389,CMP-002812,ACC-000481,ACC-001043,11696.91,2026-07-30 19:18:11,1
TXN-0006390,CMP-002812,ACC-001043,ACC-000487,10926.58,2026-07-30 21:39:11,2
TXN-0006391,CMP-002813,ACC-000604,ACC-000019,76913.14,2026-07-06 20:28:43,1
TXN-0006392,CMP-002813,ACC-000019,ACC-000180,73372.15,2026-07-07 01:41:43,2
TXN-0006393,CMP-002813,ACC-000180,ACC-000107,71332.22,2026-07-07 05:54:43,3
TXN-0006394,CMP-002813,ACC-000107,ACC-001160,68850.69,2026-07-07 10:21:43,4
TXN-0006395,CMP-002814,ACC-000956,ACC-000022,16620.83,2026-06-29 08:27:09,1
TXN-0006396,CMP-002814,ACC-000022,ACC-000087,15646.29,2026-06-29 12:57:09,2
TXN-0006397,CMP-002815,ACC-000421,ACC-000135,23289.48,2026-08-05 05:44:04,1
TXN-0006398,CMP-002816,ACC-000286,ACC-000356,25656.05,2026-07-15 15:32:07,1
TXN-0006399,CMP-002816,ACC-000356,ACC-000105,25384.45,2026-07-15 20:39:07,2
TXN-0006400,CMP-002817,ACC-000747,ACC-000141,3134.43,2026-08-03 00:30:12,1
TXN-0006401,CMP-002817,ACC-000141,ACC-000041,3027.06,2026-08-03 02:29:12,2
TXN-0006402,CMP-002818,ACC-000339,ACC-000121,12175.78,2026-07-25 20:00:43,1
TXN-0006403,CMP-002818,ACC-000121,ACC-000883,11770.69,2026-07-26 00:58:43,2
TXN-0006404,CMP-002819,ACC-000243,ACC-000367,2628.09,2026-08-11 06:26:01,1
TXN-0006405,CMP-002819,ACC-000367,ACC-000096,2447.69,2026-08-11 07:12:01,2
TXN-0006406,CMP-002820,ACC-000276,ACC-000301,8993.59,2026-08-08 03:24:46,1
TXN-0006407,CMP-002820,ACC-000301,ACC-000081,8528.47,2026-08-08 04:10:46,2
TXN-0006408,CMP-002820,ACC-000081,ACC-000042,7851.38,2026-08-08 04:42:46,3
TXN-0006409,CMP-002821,ACC-000299,ACC-000406,1596.58,2026-07-19 05:43:36,1
TXN-0006410,CMP-002821,ACC-000406,ACC-000138,1549.21,2026-07-19 11:13:36,2
TXN-0006411,CMP-002821,ACC-000138,ACC-000167,1448.38,2026-07-19 12:36:36,3
TXN-0006412,CMP-002821,ACC-000167,ACC-000928,1344.3,2026-07-19 14:46:36,4
TXN-0006413,CMP-002822,ACC-000903,ACC-000183,1588.23,2026-06-16 03:33:46,1
TXN-0006414,CMP-002822,ACC-000183,ACC-000104,1569.99,2026-06-16 08:34:46,2
TXN-0006415,CMP-002822,ACC-000104,ACC-000143,1458.96,2026-06-16 13:27:46,3
TXN-0006416,CMP-002822,ACC-000143,ACC-000190,1396.03,2026-06-16 17:52:46,4
TXN-0006417,CMP-002823,ACC-001037,ACC-000258,5528.38,2026-06-01 16:45:05,1
TXN-0006418,CMP-002823,ACC-000258,ACC-000119,5200.17,2026-06-01 18:05:05,2
TXN-0006419,CMP-002824,ACC-001020,ACC-000307,656.66,2026-06-06 02:57:08,1
TXN-0006420,CMP-002824,ACC-000307,ACC-000465,614.74,2026-06-06 05:13:08,2
TXN-0006421,CMP-002825,ACC-000917,ACC-000425,2421.33,2026-06-10 12:32:43,1
TXN-0006422,CMP-002825,ACC-000425,ACC-000145,2309.83,2026-06-10 17:01:43,2
TXN-0006423,CMP-002826,ACC-000421,ACC-000023,1948.66,2026-07-20 02:07:23,1
TXN-0006424,CMP-002826,ACC-000023,ACC-000173,1833.42,2026-07-20 04:54:23,2
TXN-0006425,CMP-002827,ACC-001034,ACC-000114,13177.98,2026-07-10 10:19:48,1
TXN-0006426,CMP-002827,ACC-000114,ACC-000185,12342.91,2026-07-10 15:29:48,2
TXN-0006427,CMP-002827,ACC-000185,ACC-000135,11732.93,2026-07-10 20:45:48,3
TXN-0006428,CMP-002827,ACC-000135,ACC-000016,11073.73,2026-07-11 01:19:48,4
TXN-0006429,CMP-002828,ACC-001000,ACC-000977,6991.89,2026-08-21 11:09:12,1
TXN-0006430,CMP-002828,ACC-000977,ACC-000145,6555.56,2026-08-21 12:31:12,2
TXN-0006431,CMP-002829,ACC-000281,ACC-000866,27318.55,2026-08-23 11:42:11,1
TXN-0006432,CMP-002829,ACC-000866,ACC-000111,26581.19,2026-08-23 13:22:11,2
TXN-0006433,CMP-002829,ACC-000111,ACC-000089,24790.41,2026-08-23 17:20:11,3
TXN-0006434,CMP-002829,ACC-000089,ACC-000333,23578.61,2026-08-23 18:00:11,4
TXN-0006435,CMP-002830,ACC-000752,ACC-000491,1149.44,2026-06-03 01:02:23,1
TXN-0006436,CMP-002830,ACC-000491,ACC-000020,1131.27,2026-06-03 06:16:23,2
TXN-0006437,CMP-002831,ACC-000353,ACC-000141,56697.89,2026-06-17 08:38:44,1
TXN-0006438,CMP-002831,ACC-000141,ACC-000154,52912.92,2026-06-17 14:10:44,2
TXN-0006439,CMP-002832,ACC-000388,ACC-000985,402326.06,2026-07-17 15:44:16,1
TXN-0006440,CMP-002832,ACC-000985,ACC-000175,384994.4,2026-07-17 18:12:16,2
TXN-0006441,CMP-002833,ACC-000309,ACC-000063,403.16,2026-07-18 21:12:10,1
TXN-0006442,CMP-002833,ACC-000063,ACC-000150,385.47,2026-07-19 02:59:10,2
TXN-0006443,CMP-002833,ACC-000150,ACC-000097,379.24,2026-07-19 08:12:10,3
TXN-0006444,CMP-002834,ACC-000729,ACC-000602,3635.62,2026-08-17 10:58:51,1
TXN-0006445,CMP-002834,ACC-000602,ACC-000440,3449.56,2026-08-17 12:40:51,2
TXN-0006446,CMP-002835,ACC-000974,ACC-000138,3401.43,2026-06-03 15:54:58,1
TXN-0006447,CMP-002835,ACC-000138,ACC-000099,3271.17,2026-06-03 17:04:58,2
TXN-0006448,CMP-002835,ACC-000099,ACC-000183,3021.04,2026-06-03 21:58:58,3
TXN-0006449,CMP-002836,ACC-001068,ACC-001089,11238.46,2026-07-27 02:00:42,1
TXN-0006450,CMP-002837,ACC-001167,ACC-000532,1386.99,2026-07-31 05:14:24,1
TXN-0006451,CMP-002837,ACC-000532,ACC-000179,1304.52,2026-07-31 07:15:24,2
TXN-0006452,CMP-002837,ACC-000179,ACC-000094,1260.0,2026-07-31 13:00:24,3
TXN-0006453,CMP-002839,ACC-000757,ACC-000005,24536.07,2026-06-27 21:50:59,1
TXN-0006454,CMP-002839,ACC-000005,ACC-000179,22716.7,2026-06-27 23:20:59,2
TXN-0006455,CMP-002840,ACC-000740,ACC-000193,2810.67,2026-08-23 16:11:01,1
TXN-0006456,CMP-002841,ACC-000227,ACC-000049,7723.72,2026-07-07 00:43:26,1
TXN-0006457,CMP-002841,ACC-000049,ACC-000584,7313.38,2026-07-07 05:46:26,2
TXN-0006458,CMP-002842,ACC-001040,ACC-000114,4142.25,2026-08-03 16:23:08,1
TXN-0006459,CMP-002842,ACC-000114,ACC-000100,3977.96,2026-08-03 17:22:08,2
TXN-0006460,CMP-002842,ACC-000100,ACC-000010,3897.66,2026-08-03 17:55:08,3
TXN-0006461,CMP-002843,ACC-000491,ACC-000110,2996.86,2026-08-16 12:55:35,1
TXN-0006462,CMP-002843,ACC-000110,ACC-000052,2781.68,2026-08-16 14:04:35,2
TXN-0006463,CMP-002844,ACC-000552,ACC-000071,257155.71,2026-07-09 00:53:37,1
TXN-0006464,CMP-002844,ACC-000071,ACC-000132,250091.15,2026-07-09 03:56:37,2
TXN-0006465,CMP-002844,ACC-000132,ACC-000095,234270.6,2026-07-09 08:04:37,3
TXN-0006466,CMP-002845,ACC-001091,ACC-000158,97825.38,2026-07-16 18:12:09,1
TXN-0006467,CMP-002845,ACC-000158,ACC-000127,91844.71,2026-07-16 21:24:09,2
TXN-0006468,CMP-002845,ACC-000127,ACC-000001,85955.72,2026-07-16 21:53:09,3
TXN-0006469,CMP-002845,ACC-000001,ACC-000926,80126.42,2026-07-16 22:37:09,4
TXN-0006470,CMP-002846,ACC-000332,ACC-000179,1989.07,2026-07-20 03:38:34,1
TXN-0006471,CMP-002846,ACC-000179,ACC-000020,1922.36,2026-07-20 03:59:34,2
TXN-0006472,CMP-002846,ACC-000020,ACC-000067,1897.09,2026-07-20 04:48:34,3
TXN-0006473,CMP-002846,ACC-000067,ACC-000149,1765.63,2026-07-20 08:38:34,4
TXN-0006474,CMP-002847,ACC-000254,ACC-000148,18156.81,2026-07-02 14:09:47,1
TXN-0006475,CMP-002847,ACC-000148,ACC-000060,17436.04,2026-07-02 17:00:47,2
TXN-0006476,CMP-002848,ACC-001124,ACC-000184,50827.83,2026-08-20 08:13:18,1
TXN-0006477,CMP-002848,ACC-000184,ACC-000390,48903.17,2026-08-20 10:50:18,2
TXN-0006478,CMP-002848,ACC-000390,ACC-000020,48250.4,2026-08-20 11:22:18,3
TXN-0006479,CMP-002849,ACC-000468,ACC-000379,888.68,2026-06-16 08:53:31,1
TXN-0006480,CMP-002849,ACC-000379,ACC-000121,844.77,2026-06-16 12:49:31,2
TXN-0006481,CMP-002849,ACC-000121,ACC-001064,827.16,2026-06-16 14:19:31,3
TXN-0006482,CMP-002849,ACC-001064,ACC-000054,788.89,2026-06-16 15:01:31,4
TXN-0006483,CMP-002850,ACC-000766,ACC-000002,1119.32,2026-08-06 00:06:56,1
TXN-0006484,CMP-002850,ACC-000002,ACC-000747,1086.51,2026-08-06 01:38:56,2
TXN-0006485,CMP-002851,ACC-000652,ACC-000835,746696.5,2026-08-18 06:53:02,1
TXN-0006486,CMP-002851,ACC-000835,ACC-000087,706584.63,2026-08-18 08:55:02,2
TXN-0006487,CMP-002852,ACC-000735,ACC-000002,192747.28,2026-08-25 12:13:19,1
TXN-0006488,CMP-002852,ACC-000002,ACC-000003,178259.75,2026-08-25 15:57:19,2
TXN-0006489,CMP-002852,ACC-000003,ACC-000146,168741.62,2026-08-25 18:57:19,3
TXN-0006490,CMP-002853,ACC-000316,ACC-000350,1019.36,2026-07-11 22:11:30,1
TXN-0006491,CMP-002854,ACC-000324,ACC-000198,5966.37,2026-06-04 19:27:15,1
TXN-0006492,CMP-002855,ACC-000455,ACC-000154,298.1,2026-07-29 20:02:54,1
TXN-0006493,CMP-002855,ACC-000154,ACC-000037,289.87,2026-07-29 23:07:54,2
TXN-0006494,CMP-002856,ACC-000803,ACC-000047,2496.33,2026-06-11 10:53:53,1
TXN-0006495,CMP-002856,ACC-000047,ACC-000196,2431.52,2026-06-11 15:05:53,2
TXN-0006496,CMP-002857,ACC-001118,ACC-000017,10069.86,2026-07-26 10:02:24,1
TXN-0006497,CMP-002857,ACC-000017,ACC-000154,9382.39,2026-07-26 14:11:24,2
TXN-0006498,CMP-002857,ACC-000154,ACC-000204,8799.81,2026-07-26 18:29:24,3
TXN-0006499,CMP-002857,ACC-000204,ACC-000980,8297.75,2026-07-27 00:28:24,4
TXN-0006500,CMP-002858,ACC-001021,ACC-000206,3588.43,2026-08-05 04:38:22,1
TXN-0006501,CMP-002858,ACC-000206,ACC-001074,3315.6,2026-08-05 09:04:22,2
TXN-0006502,CMP-002858,ACC-001074,ACC-000154,3051.68,2026-08-05 12:35:22,3
TXN-0006503,CMP-002859,ACC-000659,ACC-000213,704.68,2026-08-18 21:23:09,1
TXN-0006504,CMP-002859,ACC-000213,ACC-000811,692.98,2026-08-18 22:49:09,2
TXN-0006505,CMP-002859,ACC-000811,ACC-000589,660.94,2026-08-19 04:24:09,3
TXN-0006506,CMP-002859,ACC-000589,ACC-000196,636.61,2026-08-19 05:48:09,4
TXN-0006507,CMP-002860,ACC-001159,ACC-000045,216366.96,2026-06-03 12:51:49,1
TXN-0006508,CMP-002860,ACC-000045,ACC-001099,212211.04,2026-06-03 18:24:49,2
TXN-0006509,CMP-002860,ACC-001099,ACC-000205,196329.53,2026-06-03 23:15:49,3
TXN-0006510,CMP-002860,ACC-000205,ACC-000347,186840.48,2026-06-04 02:27:49,4
TXN-0006511,CMP-002861,ACC-000499,ACC-000003,581.17,2026-08-18 13:52:38,1
TXN-0006512,CMP-002861,ACC-000003,ACC-000095,567.51,2026-08-18 16:17:38,2
TXN-0006513,CMP-002861,ACC-000095,ACC-001098,546.81,2026-08-18 20:28:38,3
TXN-0006514,CMP-002862,ACC-000727,ACC-000085,1573.11,2026-07-25 17:21:12,1
TXN-0006515,CMP-002863,ACC-001152,ACC-000384,1684.52,2026-08-10 21:43:11,1
TXN-0006516,CMP-002863,ACC-000384,ACC-000124,1603.54,2026-08-10 23:25:11,2
TXN-0006517,CMP-002863,ACC-000124,ACC-001088,1503.14,2026-08-11 03:38:11,3
TXN-0006518,CMP-002864,ACC-000445,ACC-000522,41184.93,2026-06-18 21:56:27,1
TXN-0006519,CMP-002864,ACC-000522,ACC-000054,38565.11,2026-06-18 23:51:27,2
TXN-0006520,CMP-002865,ACC-000641,ACC-000063,6470.45,2026-07-05 05:07:23,1
TXN-0006521,CMP-002865,ACC-000063,ACC-000211,5991.01,2026-07-05 05:20:23,2
TXN-0006522,CMP-002865,ACC-000211,ACC-000269,5767.23,2026-07-05 10:58:23,3
TXN-0006523,CMP-002866,ACC-000550,ACC-000169,3048.47,2026-08-17 00:38:25,1
TXN-0006524,CMP-002867,ACC-001106,ACC-000080,2152.87,2026-06-07 03:58:12,1
TXN-0006525,CMP-002867,ACC-000080,ACC-000881,2017.36,2026-06-07 07:55:12,2
TXN-0006526,CMP-002867,ACC-000881,ACC-000016,1864.78,2026-06-07 08:10:12,3
TXN-0006527,CMP-002867,ACC-000016,ACC-000199,1813.54,2026-06-07 09:22:12,4
TXN-0006528,CMP-002868,ACC-000824,ACC-000018,3325.06,2026-06-10 16:20:39,1
TXN-0006529,CMP-002868,ACC-000018,ACC-000951,3087.43,2026-06-10 17:04:39,2
TXN-0006530,CMP-002868,ACC-000951,ACC-000593,2958.45,2026-06-10 17:43:39,3
TXN-0006531,CMP-002869,ACC-000312,ACC-000065,26797.98,2026-07-03 05:52:20,1
TXN-0006532,CMP-002869,ACC-000065,ACC-000094,26344.28,2026-07-03 06:30:20,2
TXN-0006533,CMP-002869,ACC-000094,ACC-000193,24756.06,2026-07-03 09:11:20,3
TXN-0006534,CMP-002870,ACC-000699,ACC-000199,37027.86,2026-08-20 13:37:21,1
TXN-0006535,CMP-002870,ACC-000199,ACC-000201,34415.85,2026-08-20 18:44:21,2
TXN-0006536,CMP-002871,ACC-000250,ACC-000159,314769.03,2026-08-23 08:52:36,1
TXN-0006537,CMP-002872,ACC-000433,ACC-000014,12885.14,2026-06-23 17:47:44,1
TXN-0006538,CMP-002872,ACC-000014,ACC-000084,12491.21,2026-06-23 19:12:44,2
TXN-0006539,CMP-002874,ACC-000680,ACC-001130,1406.55,2026-08-26 15:46:50,1
TXN-0006540,CMP-002874,ACC-001130,ACC-000211,1326.65,2026-08-26 19:49:50,2
TXN-0006541,CMP-002874,ACC-000211,ACC-000560,1298.26,2026-08-26 22:42:50,3
TXN-0006542,CMP-002875,ACC-000827,ACC-000089,35734.42,2026-06-26 07:15:17,1
TXN-0006543,CMP-002875,ACC-000089,ACC-000985,33443.85,2026-06-26 12:57:17,2
TXN-0006544,CMP-002875,ACC-000985,ACC-000078,31441.36,2026-06-26 16:48:17,3
TXN-0006545,CMP-002875,ACC-000078,ACC-000097,30783.31,2026-06-26 18:32:17,4
TXN-0006546,CMP-002876,ACC-000458,ACC-000206,1846.83,2026-06-19 13:21:54,1
TXN-0006547,CMP-002877,ACC-000891,ACC-000167,26544.84,2026-07-23 22:12:21,1
TXN-0006548,CMP-002877,ACC-000167,ACC-000077,24751.79,2026-07-24 02:27:21,2
TXN-0006549,CMP-002878,ACC-000237,ACC-000380,2401.3,2026-08-28 07:59:06,1
TXN-0006550,CMP-002879,ACC-000579,ACC-001108,2624.39,2026-07-25 20:23:24,1
TXN-0006551,CMP-002879,ACC-001108,ACC-000084,2588.47,2026-07-26 01:39:24,2
TXN-0006552,CMP-002879,ACC-000084,ACC-000460,2499.3,2026-07-26 06:56:24,3
TXN-0006553,CMP-002879,ACC-000460,ACC-000158,2306.63,2026-07-26 11:13:24,4
TXN-0006554,CMP-002880,ACC-000609,ACC-000121,107722.06,2026-06-03 21:26:10,1
TXN-0006555,CMP-002880,ACC-000121,ACC-000061,104630.82,2026-06-04 00:59:10,2
TXN-0006556,CMP-002880,ACC-000061,ACC-000177,101511.53,2026-06-04 02:04:10,3
TXN-0006557,CMP-002880,ACC-000177,ACC-000014,99787.28,2026-06-04 05:59:10,4
TXN-0006558,CMP-002881,ACC-000790,ACC-000212,2800.5,2026-08-11 08:52:32,1
TXN-0006559,CMP-002881,ACC-000212,ACC-000177,2727.36,2026-08-11 10:11:32,2
TXN-0006560,CMP-002882,ACC-000970,ACC-000078,1091.18,2026-06-13 13:58:03,1
TXN-0006561,CMP-002882,ACC-000078,ACC-000032,1042.05,2026-06-13 16:39:03,2
TXN-0006562,CMP-002882,ACC-000032,ACC-000625,1016.97,2026-06-13 20:23:03,3
TXN-0006563,CMP-002883,ACC-000362,ACC-000147,1566.89,2026-07-19 20:08:25,1
TXN-0006564,CMP-002883,ACC-000147,ACC-000082,1534.75,2026-07-19 22:12:25,2
TXN-0006565,CMP-002883,ACC-000082,ACC-000085,1493.28,2026-07-20 03:05:25,3
TXN-0006566,CMP-002884,ACC-000413,ACC-000320,5014.27,2026-08-15 13:32:52,1
TXN-0006567,CMP-002884,ACC-000320,ACC-000486,4866.99,2026-08-15 15:28:52,2
TXN-0006568,CMP-002885,ACC-000489,ACC-000096,42284.87,2026-06-06 02:19:36,1
TXN-0006569,CMP-002885,ACC-000096,ACC-000625,40335.51,2026-06-06 05:32:36,2
TXN-0006570,CMP-002886,ACC-000975,ACC-001197,136427.92,2026-07-30 04:27:58,1
TXN-0006571,CMP-002886,ACC-001197,ACC-000101,127736.54,2026-07-30 09:57:58,2
TXN-0006572,CMP-002886,ACC-000101,ACC-000126,118172.36,2026-07-30 15:15:58,3
TXN-0006573,CMP-002886,ACC-000126,ACC-000178,114277.32,2026-07-30 19:26:58,4
TXN-0006574,CMP-002887,ACC-000961,ACC-001037,95645.02,2026-07-24 17:37:56,1
TXN-0006575,CMP-002888,ACC-000907,ACC-000155,3271.94,2026-06-13 05:42:51,1
TXN-0006576,CMP-002888,ACC-000155,ACC-000010,3135.09,2026-06-13 09:14:51,2
TXN-0006577,CMP-002889,ACC-000364,ACC-000158,1744.16,2026-07-13 15:17:26,1
TXN-0006578,CMP-002889,ACC-000158,ACC-000660,1695.26,2026-07-13 16:32:26,2
TXN-0006579,CMP-002889,ACC-000660,ACC-000206,1603.62,2026-07-13 16:56:26,3
TXN-0006580,CMP-002889,ACC-000206,ACC-000039,1537.82,2026-07-13 17:48:26,4
TXN-0006581,CMP-002890,ACC-000838,ACC-000012,1095.65,2026-07-04 22:16:40,1
TXN-0006582,CMP-002891,ACC-000999,ACC-000132,1230.47,2026-06-23 12:54:25,1
TXN-0006583,CMP-002891,ACC-000132,ACC-000046,1177.35,2026-06-23 16:14:25,2
TXN-0006584,CMP-002892,ACC-000260,ACC-000007,15968.73,2026-08-12 11:14:46,1
TXN-0006585,CMP-002892,ACC-000007,ACC-000056,14779.72,2026-08-12 11:50:46,2
TXN-0006586,CMP-002892,ACC-000056,ACC-000216,14486.61,2026-08-12 16:12:46,3
TXN-0006587,CMP-002893,ACC-000823,ACC-001012,794568.11,2026-08-17 15:38:57,1
TXN-0006588,CMP-002894,ACC-000298,ACC-001151,437344.12,2026-06-08 09:40:17,1
TXN-0006589,CMP-002894,ACC-001151,ACC-000004,417853.81,2026-06-08 11:28:17,2
TXN-0006590,CMP-002895,ACC-001064,ACC-000009,2504.68,2026-07-01 17:45:46,1
TXN-0006591,CMP-002896,ACC-001100,ACC-000027,4919.72,2026-06-28 07:05:39,1
TXN-0006592,CMP-002897,ACC-000726,ACC-000386,2717.08,2026-08-03 16:06:58,1
TXN-0006593,CMP-002897,ACC-000386,ACC-000197,2655.07,2026-08-03 20:05:58,2
TXN-0006594,CMP-002898,ACC-000826,ACC-000319,1427.49,2026-07-19 00:09:43,1
TXN-0006595,CMP-002898,ACC-000319,ACC-000147,1378.36,2026-07-19 02:37:43,2
TXN-0006596,CMP-002899,ACC-000533,ACC-000091,214380.94,2026-08-23 12:37:22,1
TXN-0006597,CMP-002899,ACC-000091,ACC-000078,209238.94,2026-08-23 15:52:22,2
TXN-0006598,CMP-002900,ACC-000762,ACC-000149,159167.46,2026-08-15 15:57:50,1
TXN-0006599,CMP-002900,ACC-000149,ACC-000874,153058.43,2026-08-15 17:52:50,2
TXN-0006600,CMP-002901,ACC-001142,ACC-000045,3718.76,2026-08-26 14:49:14,1
TXN-0006601,CMP-002901,ACC-000045,ACC-000032,3591.6,2026-08-26 17:53:14,2
TXN-0006602,CMP-002901,ACC-000032,ACC-001112,3388.41,2026-08-26 23:35:14,3
TXN-0006603,CMP-002901,ACC-001112,ACC-000158,3204.91,2026-08-27 05:34:14,4
TXN-0006604,CMP-002902,ACC-000504,ACC-000010,71963.49,2026-06-06 05:01:48,1
TXN-0006605,CMP-002902,ACC-000010,ACC-000122,68672.22,2026-06-06 05:22:48,2
TXN-0006606,CMP-002903,ACC-000963,ACC-000097,3787.22,2026-07-17 20:21:09,1
TXN-0006607,CMP-002904,ACC-000827,ACC-000657,4051.46,2026-07-21 11:06:58,1
TXN-0006608,CMP-002904,ACC-000657,ACC-000170,3891.59,2026-07-21 13:50:58,2
TXN-0006609,CMP-002904,ACC-000170,ACC-000168,3821.59,2026-07-21 17:58:58,3
TXN-0006610,CMP-002904,ACC-000168,ACC-000055,3577.65,2026-07-21 23:53:58,4
TXN-0006611,CMP-002905,ACC-000521,ACC-000125,17513.71,2026-07-07 01:25:53,1
TXN-0006612,CMP-002905,ACC-000125,ACC-000304,17118.99,2026-07-07 06:05:53,2
TXN-0006613,CMP-002905,ACC-000304,ACC-001189,16940.92,2026-07-07 08:59:53,3
TXN-0006614,CMP-002906,ACC-000581,ACC-000161,309419.0,2026-06-23 16:16:41,1
TXN-0006615,CMP-002906,ACC-000161,ACC-000099,288005.51,2026-06-23 21:50:41,2
TXN-0006616,CMP-002907,ACC-000606,ACC-000208,3228.57,2026-06-10 15:26:55,1
TXN-0006617,CMP-002907,ACC-000208,ACC-000120,3076.98,2026-06-10 18:20:55,2
TXN-0006618,CMP-002907,ACC-000120,ACC-000003,2916.33,2026-06-10 22:10:55,3
TXN-0006619,CMP-002908,ACC-000223,ACC-000253,196713.4,2026-07-28 01:02:20,1
TXN-0006620,CMP-002908,ACC-000253,ACC-000143,182406.22,2026-07-28 06:35:20,2
TXN-0006621,CMP-002909,ACC-000470,ACC-000111,30496.1,2026-06-28 05:47:21,1
TXN-0006622,CMP-002909,ACC-000111,ACC-000005,28561.43,2026-06-28 06:42:21,2
TXN-0006623,CMP-002910,ACC-000360,ACC-000118,3913.23,2026-07-08 00:46:54,1
TXN-0006624,CMP-002910,ACC-000118,ACC-000203,3831.1,2026-07-08 01:41:54,2
TXN-0006625,CMP-002911,ACC-000570,ACC-000107,4119.38,2026-06-18 21:34:56,1
TXN-0006626,CMP-002911,ACC-000107,ACC-000028,3987.28,2026-06-18 22:41:56,2
TXN-0006627,CMP-002911,ACC-000028,ACC-000139,3708.66,2026-06-19 04:23:56,3
TXN-0006628,CMP-002912,ACC-000414,ACC-000699,4578.74,2026-06-04 02:33:06,1
TXN-0006629,CMP-002912,ACC-000699,ACC-000484,4518.45,2026-06-04 03:18:06,2
TXN-0006630,CMP-002913,ACC-000523,ACC-000529,1259.63,2026-07-29 20:17:31,1
TXN-0006631,CMP-002913,ACC-000529,ACC-000177,1215.8,2026-07-29 23:14:31,2
TXN-0006632,CMP-002913,ACC-000177,ACC-001003,1194.91,2026-07-30 03:09:31,3
TXN-0006633,CMP-002914,ACC-000434,ACC-000029,13651.28,2026-06-26 10:47:20,1
TXN-0006634,CMP-002914,ACC-000029,ACC-000702,12759.82,2026-06-26 14:17:20,2
TXN-0006635,CMP-002914,ACC-000702,ACC-000113,11895.36,2026-06-26 17:29:20,3
TXN-0006636,CMP-002915,ACC-000966,ACC-000144,8698.86,2026-07-03 18:21:28,1
TXN-0006637,CMP-002915,ACC-000144,ACC-000149,8248.87,2026-07-03 18:54:28,2
TXN-0006638,CMP-002916,ACC-001089,ACC-000109,1013.51,2026-08-15 19:59:34,1
TXN-0006639,CMP-002916,ACC-000109,ACC-000156,998.86,2026-08-16 00:58:34,2
TXN-0006640,CMP-002916,ACC-000156,ACC-000010,920.3,2026-08-16 04:07:34,3
TXN-0006641,CMP-002916,ACC-000010,ACC-000170,851.95,2026-08-16 04:36:34,4
TXN-0006642,CMP-002917,ACC-000762,ACC-000179,35699.44,2026-06-11 04:04:41,1
TXN-0006643,CMP-002917,ACC-000179,ACC-000159,34464.08,2026-06-11 06:21:41,2
TXN-0006644,CMP-002917,ACC-000159,ACC-000161,32363.2,2026-06-11 12:11:41,3
TXN-0006645,CMP-002917,ACC-000161,ACC-000528,30217.02,2026-06-11 15:59:41,4
